label,synonym,attnMap,sim_score,position,first
person,waker,0.06556463,1.67,2,horse
person,homophile,0.18184388,1.64,2,horse
person,abator,0.12828286,1.62,2,horse
person,polyglot,0.1341091,1.62,2,horse
person,redheader,0.14316781,1.59,2,horse
person,namer,0.120645456,1.59,2,horse
person,signatory,0.09584889,1.57,2,horse
person,dissenter,0.11155204,1.57,2,horse
person,stooper,0.12720428,1.55,2,horse
person,yielder,0.08423348,1.52,2,horse
person,passer,0.066882305,1.5,2,horse
person,Israelite,0.19032285,1.48,2,horse
person,rescuer,0.12387656,1.48,2,horse
person,unraveller,0.1116376,1.45,2,horse
person,watcher,0.15031241,1.45,2,horse
person,faddist,0.110706754,1.43,2,horse
person,quester,0.09586582,1.43,2,horse
person,hugger,0.11713843,1.43,2,horse
person,soma,0.15172333,1.43,2,horse
person,muscle-builder,0.09100322,1.41,2,horse
person,searcher,0.13103038,1.41,2,horse
person,captor,0.09177419,1.39,2,horse
person,rester,0.103876576,1.39,2,horse
person,thirster,0.0664504,1.37,2,horse
person,scrapper,0.11352001,1.37,2,horse
person,biter,0.1005202,1.35,2,horse
person,amateur,0.112060584,1.35,2,horse
person,peer,0.11585655,1.35,2,horse
person,objector,0.079824716,1.33,2,horse
person,grammatical_category,0.16509336,1.33,2,horse
person,transvestite,0.09795014,1.33,2,horse
person,eristic,0.04986187,1.33,2,horse
person,mixed-blood,0.22536545,1.31,2,horse
person,greeter,0.12345837,1.31,2,horse
person,right_hander,0.09594202,1.31,2,horse
person,testator,0.17553897,1.29,2,horse
person,debtor,0.084524915,1.29,2,horse
person,person_of_colour,0.09808496,1.29,2,horse
person,misogamist,0.15495077,1.29,2,horse
person,advisee,0.13559477,1.27,2,horse
person,righthander,0.0735862,1.27,2,horse
person,contestant,0.09803143,1.25,2,horse
person,adversary,0.17838606,1.25,2,horse
person,enrollee,0.071837835,1.23,2,horse
person,attempter,0.112332925,1.23,2,horse
person,acquirer,0.15627053,1.21,2,horse
person,individualist,0.12521225,1.21,2,horse
person,defecator,0.07972654,1.21,2,horse
person,look-alike,0.23224743,1.21,2,horse
person,White_person,0.18827058,1.21,2,horse
person,sentimentalist,0.1304286,1.19,2,horse
person,chooser,0.06999082,1.19,2,horse
person,insured,0.16548704,1.17,2,horse
person,form,0.10646887,1.17,2,horse
person,drooler,0.089039214,1.17,2,horse
person,national,0.1507109,1.15,2,horse
person,opposer,0.1229036,1.15,2,horse
person,showman,0.1370351,1.15,2,horse
person,subject,0.11098014,1.15,2,horse
person,prospect,0.08280892,1.14,2,horse
person,roundhead,0.12403962,1.14,2,horse
person,bod,0.13772225,1.14,2,horse
person,toucher,0.1291729,1.12,3,horse
person,fiduciary,0.13075204,1.1,3,horse
person,gentile,0.101786636,1.1,3,horse
person,aper,0.06791645,1.1,3,horse
person,warrior,0.16765687,1.1,3,horse
person,red-header,0.13801752,1.08,3,horse
person,battler,0.14921436,1.08,3,horse
person,struggler,0.11146616,1.07,3,horse
person,gainer,0.0744225,1.07,3,horse
person,wight,0.11084235,1.05,3,horse
person,syntactic_category,0.18057968,1.05,3,horse
person,dissident,0.1184679,1.05,3,horse
person,copycat,0.17805693,1.05,3,horse
person,smotherer,0.08079249,1.05,3,horse
person,picker,0.11183301,1.04,3,horse
person,learner,0.13723147,1.0,3,horse
person,admirer,0.10181293,0.99,3,horse
person,simpleton,0.10656114,0.99,3,horse
person,Black,0.1033772,0.99,3,horse
person,endomorph,0.10280098,0.99,3,horse
person,common_person,0.1719491,0.99,3,horse
person,faller,0.06298318,0.99,3,horse
person,visually_impaired_person,0.14427382,0.97,3,horse
person,primitive_person,0.1372464,0.97,3,horse
person,worker,0.09530948,0.96,3,horse
person,departed,0.12217289,0.96,3,horse
person,second-rater,0.12150693,0.96,3,horse
person,decedent,0.080330506,0.96,3,horse
person,juvenile_person,0.13181897,0.96,3,horse
person,brunette,0.14823219,0.94,3,horse
person,hope,0.1227974,0.94,3,horse
person,nonreligious_person,0.14641434,0.94,3,horse
person,friend,0.101726316,0.94,3,horse
person,doer,0.12574701,0.94,3,horse
person,differentiator,0.09382633,0.93,3,horse
person,sensualist,0.12790628,0.91,3,horse
person,ouster,0.14870808,0.91,3,horse
person,archaist,0.1003011,0.91,3,horse
person,middlebrow,0.1573087,0.9,3,horse
person,blonde,0.15145338,0.9,3,horse
person,blogger,0.13881226,0.87,3,horse
person,mutilator,0.08861429,0.87,3,horse
person,withholder,0.14394705,0.86,3,horse
person,dupe,0.10604064,0.85,3,horse
person,extrovert,0.100192256,0.85,3,horse
person,tapper,0.06328118,0.85,3,horse
person,yearner,0.13929377,0.85,3,horse
person,appreciator,0.06650041,0.83,3,horse
person,groaner,0.11326609,0.83,3,horse
person,junior,0.0980036,0.83,3,horse
person,bather,0.049815573,0.83,3,horse
person,observer,0.14854541,0.82,3,horse
person,good_person,0.117090225,0.82,3,horse
person,second_person,0.08478706,0.82,3,horse
person,unusual_person,0.11550764,0.81,3,horse
person,Taurus,0.11426225,0.81,3,horse
person,grownup,0.11722843,0.8,3,horse
person,slobberer,0.11458339,0.8,3,horse
person,trier,0.09085357,0.78,3,horse
person,communicator,0.069164194,0.77,3,horse
person,mestizo,0.07076156,0.77,3,horse
person,money_handler,0.11605997,0.77,3,horse
person,quitter,0.142358,0.75,3,horse
person,complexifier,0.09999451,0.75,3,horse
person,female_person,0.09804943,0.74,3,horse
person,assessee,0.10081221,0.74,3,horse
person,spurner,0.1070573,0.73,3,horse
person,Latin,0.05210218,0.73,3,horse
person,primitive,0.12496892,0.73,3,horse
person,material_body,0.094742656,0.73,3,horse
person,termer,0.094680466,0.73,3,horse
person,Elizabethan,0.09137078,0.73,3,horse
person,grinner,0.06687208,0.71,3,horse
person,significant_other,0.102788575,0.71,3,horse
person,muscle_builder,0.080632456,0.7,3,horse
person,signer,0.08171732,0.7,3,horse
person,sweater,0.23196834,0.7,3,horse
person,celebrator,0.104539245,0.7,3,horse
person,suspect,0.096353374,0.69,3,horse
person,fugitive,0.11876608,0.69,3,horse
person,stigmatist,0.1762203,0.68,3,horse
person,stranger,0.14988482,0.68,3,horse
person,guesser,0.16165732,0.67,3,horse
person,cross-dresser,0.104326524,0.67,3,horse
person,undoer,0.12397604,0.67,3,horse
person,untier,0.102066785,0.66,3,horse
person,modifier,0.095488824,0.66,3,horse
person,follower,0.11439709,0.64,3,horse
person,habitant,0.10089711,0.64,3,horse
person,outcaste,0.13293986,0.63,3,horse
person,figure,0.07249006,0.63,3,horse
person,expectorator,0.122214645,0.63,3,horse
person,emotional_person,0.16193943,0.63,3,horse
person,perceiver,0.1022896,0.62,3,horse
person,cause,0.15631366,0.61,3,horse
person,malcontent,0.17417203,0.61,3,horse
person,topper,0.10100472,0.6,3,horse
person,spouse_equivalent,0.14585595,0.6,3,horse
person,Jat,0.10737286,0.58,3,horse
person,collector,0.11705012,0.57,3,horse
person,succeeder,0.15652093,0.57,3,horse
person,southpaw,0.107341595,0.57,3,horse
person,controversialist,0.15643555,0.57,3,horse
person,heterosexual_person,0.15444218,0.57,3,horse
person,winker,0.14437443,0.56,3,horse
person,technologist,0.1024456,0.56,3,horse
person,transsexual,0.12433381,0.56,3,horse
person,social_dancer,0.09317232,0.56,3,horse
person,optimist,0.10711629,0.56,3,horse
person,third-rater,0.13164993,0.55,3,horse
person,sniveler,0.0973942,0.55,3,horse
person,person,0.0889881,0.55,3,horse
person,percipient,0.11085971,0.55,3,horse
person,muscleman,0.10449173,0.54,3,horse
person,runaway,0.15912686,0.54,3,horse
person,compeer,0.102519885,0.53,3,horse
person,unraveler,0.107307754,0.53,3,horse
person,first-rater,0.15759356,0.53,3,horse
person,survivalist,0.14424041,0.53,3,horse
person,winner,0.2055711,0.53,3,horse
person,frame,0.12679403,0.52,3,horse
person,doubter,0.11102445,0.52,3,horse
person,swayer,0.04821627,0.51,3,horse
person,longer,0.15325263,0.5,3,horse
person,personification,0.1354091,0.5,3,horse
person,reliever,0.1377835,0.5,3,horse
person,creature,0.15205646,0.5,3,horse
person,small_person,0.061660893,0.5,3,horse
person,handicapped_person,0.1474673,0.5,3,horse
person,saver,0.1096555,0.49,3,horse
person,left-hander,0.057950158,0.49,3,horse
person,Aries,0.07603098,0.48,3,horse
person,drug_user,0.1296079,0.48,3,horse
person,disputant,0.09454865,0.48,3,horse
person,creeper,0.1490952,0.47,3,horse
person,resister,0.11605271,0.47,3,horse
person,life,0.1793987,0.47,3,horse
person,transexual,0.1170237,0.46,3,horse
person,Hebrew,0.19376034,0.46,3,horse
person,simple,0.122142926,0.46,3,horse
person,player,0.08115128,0.46,3,horse
person,autodidact,0.11938752,0.45,3,horse
person,opponent,0.09665044,0.44,3,horse
person,adventurer,0.15621227,0.44,3,horse
person,Capricorn,0.11060442,0.44,3,horse
person,restrainer,0.107340395,0.43,3,horse
person,Libra,0.09285446,0.43,3,horse
person,convert,0.1703209,0.42,3,horse
person,inexperienced_person,0.15486951,0.42,3,horse
person,driveller,0.07007363,0.42,3,horse
person,substance_abuser,0.16373535,0.41,3,horse
person,loose_cannon,0.114854425,0.41,3,horse
person,hater,0.12334846,0.41,3,horse
person,mesomorph,0.09183609,0.41,3,horse
person,knower,0.09467478,0.4,3,horse
person,deceased,0.09655323,0.4,3,horse
person,censor,0.084463224,0.4,3,horse
person,cloud_seeder,0.16876838,0.4,3,horse
person,right-hander,0.060297266,0.4,3,horse
person,being,0.104102656,0.4,3,horse
person,mortal,0.13829912,0.39,3,horse
person,user,0.087408386,0.39,3,horse
person,threat,0.19550312,0.39,3,horse
person,realist,0.24601349,0.39,3,horse
person,straight_person,0.19101517,0.38,3,horse
person,deaf_person,0.15275368,0.37,3,horse
person,immune,0.22838096,0.37,3,horse
person,belligerent,0.14995447,0.37,3,horse
person,sneezer,0.12411521,0.36,3,horse
person,modern,0.12173085,0.36,3,horse
person,ward,0.09626347,0.36,3,horse
person,capitalist,0.17181565,0.36,3,horse
person,tyrant,0.12995695,0.35,3,horse
person,surrenderer,0.09852865,0.35,3,horse
person,self,0.10449839,0.35,3,horse
person,anomaly,0.15110245,0.35,3,horse
person,child,0.09021185,0.35,3,horse
person,Archer,0.046069603,0.35,3,horse
person,lover,0.09889527,0.35,3,horse
person,laugher,0.07005877,0.34,3,horse
person,worldling,0.07192334,0.34,3,horse
person,best,0.14606681,0.34,3,horse
person,tempter,0.108351216,0.34,3,horse
person,literate_person,0.104120634,0.34,3,horse
person,sniffler,0.13306798,0.33,3,horse
person,nondescript,0.119329415,0.33,3,horse
person,somebody,0.13953662,0.33,3,horse
person,squint-eye,0.18119155,0.32,3,horse
person,testate,0.092051625,0.32,3,horse
person,common_man,0.20929407,0.32,3,horse
person,abstinent,0.13216971,0.32,3,horse
person,sport,0.17758487,0.32,3,horse
person,bodybuilder,0.0834189,0.32,3,horse
person,sprawler,0.11045121,0.31,3,horse
person,buster,0.07902732,0.3,3,horse
person,agnostic,0.17317285,0.3,3,horse
person,seeker,0.10953694,0.3,3,horse
person,third_person,0.15212628,0.29,3,horse
person,thrower,0.09089693,0.29,3,horse
person,weight_gainer,0.09881127,0.29,3,horse
person,leader,0.14277999,0.29,3,horse
person,snuffer,0.066815615,0.29,3,horse
person,appointment,0.09404433,0.29,3,horse
person,measurer,0.08968557,0.29,3,horse
person,unfortunate_person,0.17468518,0.29,3,horse
person,scourge,0.11372866,0.28,3,horse
person,yawner,0.11204713,0.28,3,horse
person,boomer,0.15274017,0.28,3,horse
person,slave,0.116672754,0.28,3,horse
person,rich_person,0.20414451,0.27,3,horse
person,physical_body,0.09302295,0.27,3,horse
person,musclebuilder,0.07676062,0.27,3,horse
person,unperson,0.13308518,0.27,3,horse
person,unskilled_person,0.13235995,0.27,3,horse
person,male,0.09287369,0.27,3,horse
person,supernumerary,0.095606536,0.27,3,horse
person,noncompliant,0.10614247,0.26,3,horse
person,Leo,0.07662181,0.26,3,horse
person,first_person,0.06959981,0.26,3,horse
person,cripple,0.12925728,0.26,3,horse
person,urinator,0.11165905,0.26,3,horse
person,computer_user,0.15441203,0.25,3,horse
person,wanter,0.0783664,0.25,3,horse
person,anti,0.13101715,0.25,3,horse
person,masturbator,0.124916546,0.25,3,horse
person,radical,0.12846042,0.25,3,horse
person,forerunner,0.066778764,0.25,3,horse
person,applied_scientist,0.13322648,0.25,3,horse
person,Black_person,0.13471788,0.24,3,horse
person,causal_agency,0.17108051,0.24,3,horse
person,success,0.17241879,0.24,3,horse
person,sniffer,0.09554619,0.24,3,horse
person,creator,0.11489874,0.23,3,horse
person,aboriginal,0.099438645,0.23,3,horse
person,nonsmoker,0.13145246,0.23,3,horse
person,possessor,0.103575416,0.22,3,horse
person,Water_Bearer,0.14180215,0.22,3,horse
person,sort,0.12521274,0.22,3,horse
person,authority,0.17377788,0.22,3,horse
person,smasher,0.084212705,0.22,3,horse
person,Sagittarius,0.10275785,0.22,3,horse
person,scratcher,0.08708105,0.22,3,horse
person,celebrater,0.08653155,0.22,3,horse
person,jewel,0.05742891,0.22,3,horse
person,nondrinker,0.20986378,0.22,3,horse
person,Twin,0.16361436,0.22,3,horse
person,expert,0.11393292,0.22,3,horse
person,achiever,0.09688488,0.21,3,horse
person,thin_person,0.14401944,0.21,3,horse
person,outdoorsman,0.15807155,0.21,3,horse
person,explorer,0.14189364,0.21,3,horse
person,bad_person,0.1628954,0.21,3,horse
person,party,0.20006114,0.21,3,horse
person,aggregator,0.15662642,0.21,3,horse
person,religious_person,0.17242332,0.2,3,horse
person,sloucher,0.14258327,0.2,3,horse
person,innocent,0.10876164,0.2,3,horse
person,nude_person,0.085508324,0.2,3,horse
person,weakling,0.13094124,0.2,3,horse
person,degrader,0.14992659,0.2,3,horse
person,human_body,0.15309112,0.2,3,horse
person,philosopher,0.14771475,0.2,3,horse
person,unfortunate,0.30374327,0.2,3,horse
person,causal_agent,0.15475628,0.19,3,horse
person,asthmatic,0.20198439,0.19,3,horse
person,revenant,0.13519737,0.19,3,horse
person,deceased_person,0.11704987,0.19,3,horse
person,someone,0.109933816,0.19,3,horse
person,flesh,0.15223384,0.19,3,horse
person,nonperson,0.10593392,0.19,3,horse
person,literate,0.16740146,0.19,3,horse
person,organism,0.0946805,0.19,3,horse
person,wiggler,0.08882201,0.19,3,horse
person,skin_and_bones,0.11666226,0.18,3,horse
person,monolingual,0.11475141,0.18,3,horse
person,match,0.13991982,0.18,3,horse
person,selector,0.06270507,0.18,3,horse
person,skidder,0.1289548,0.17,3,horse
person,heterosexual,0.17725159,0.17,3,horse
person,tagger,0.07307985,0.17,3,horse
person,kneeler,0.07976933,0.17,3,horse
person,dieter,0.119999364,0.16,3,horse
person,wriggler,0.090526864,0.16,3,horse
person,neutral,0.105240986,0.16,3,horse
person,double,0.14772445,0.16,3,horse
person,squirmer,0.09383403,0.16,3,horse
person,debaser,0.12548977,0.16,3,horse
person,mangler,0.09284092,0.16,3,horse
person,shape,0.13528283,0.16,3,horse
person,scholar,0.14582786,0.16,3,horse
person,excuser,0.13206522,0.16,3,horse
person,pussycat,0.12524861,0.16,3,horse
person,juvenile,0.15322755,0.16,3,horse
person,spitter,0.103787825,0.15,3,horse
person,free_agent,0.14342071,0.15,3,horse
person,wuss,0.16296686,0.15,3,horse
person,guinea_pig,0.15373151,0.15,3,horse
person,African,0.1660494,0.14,3,horse
person,miracle_man,0.11946446,0.14,3,horse
person,color-blind_person,0.14479367,0.14,3,horse
person,Aquarius,0.19052544,0.14,3,horse
person,introvert,0.1643385,0.14,3,horse
person,baby_buster,0.13335532,0.14,3,horse
person,lefty,0.06361495,0.13,3,horse
person,nude,0.07706164,0.13,3,horse
person,dweller,0.09829822,0.13,3,horse
person,beholder,0.132539,0.13,3,horse
person,Caucasian,0.17330691,0.13,3,horse
person,homo,0.15365037,0.13,3,horse
person,Negroid,0.11073246,0.13,3,horse
person,actor,0.1058522,0.13,3,horse
person,equal,0.2026669,0.12,3,horse
person,Pisces,0.1429618,0.12,3,horse
person,ancient,0.10128592,0.12,3,horse
person,Lion,0.15218094,0.12,3,horse
person,chassis,0.14723085,0.12,3,horse
person,ectomorph,0.1125322,0.12,3,horse
person,seeder,0.08856309,0.12,3,horse
person,male_person,0.113906175,0.12,3,horse
person,homosexual,0.12814905,0.11,3,horse
person,riser,0.045262717,0.11,3,horse
person,shaker,0.054461967,0.11,3,horse
person,clumsy_person,0.076560736,0.11,3,horse
person,abomination,0.19304158,0.11,3,horse
person,ruler,0.107658826,0.11,3,horse
person,bedfellow,0.092844896,0.11,3,horse
person,mediocrity,0.22361082,0.11,3,horse
person,Negro,0.13516235,0.11,3,horse
person,killer,0.16317101,0.11,3,horse
person,smiler,0.102089904,0.11,3,horse
person,pisser,0.12076934,0.11,3,horse
person,machine,0.11286117,0.1,3,horse
person,coward,0.16937944,0.1,3,horse
person,planner,0.096189536,0.1,3,horse
person,dancer,0.056458928,0.1,3,horse
person,physique,0.11336255,0.1,3,horse
person,soul,0.10409752,0.09,3,horse
person,entertainer,0.060766403,0.09,3,horse
person,emulator,0.1892898,0.09,3,horse
person,straight,0.11566334,0.09,3,horse
person,Virgo,0.13369016,0.09,3,horse
person,ape,0.1487143,0.09,3,horse
person,money_dealer,0.11368752,0.09,3,horse
person,terror,0.16464505,0.09,3,horse
person,changer,0.110533744,0.09,3,horse
person,case,0.10616785,0.09,3,horse
person,crawler,0.079631254,0.09,3,horse
person,liver,0.12353429,0.09,3,horse
person,visionary,0.16096455,0.09,3,horse
person,rusher,0.18071507,0.09,3,horse
person,man,0.19962348,0.09,3,horse
person,slayer,0.16595833,0.09,3,horse
person,Balance,0.18223725,0.09,3,horse
person,exponent,0.11159281,0.09,3,horse
person,compulsive,0.15599331,0.08,3,horse
person,sex_symbol,0.13961422,0.08,3,horse
person,gem,0.16076727,0.08,3,horse
person,sex_object,0.07423684,0.08,3,horse
person,unfastener,0.07510669,0.08,3,horse
person,bullfighter,0.116281435,0.08,3,horse
person,baby,0.08148354,0.08,3,horse
person,anti-American,0.19023485,0.08,3,horse
person,sounding_board,0.04859895,0.08,3,horse
person,face,0.16500384,0.08,3,horse
person,deviser,0.065297335,0.08,3,horse
person,good_guy,0.14837188,0.08,3,horse
person,scientist,0.15088576,0.07,3,horse
person,preserver,0.07271115,0.07,3,horse
person,walk-in,0.09740769,0.07,3,horse
person,delayer,0.21117648,0.07,3,horse
person,Gemini,0.16860448,0.07,3,horse
person,aborigine,0.085110575,0.07,3,horse
person,enjoyer,0.05492403,0.07,3,horse
person,assimilator,0.08799787,0.06,3,horse
person,transferee,0.05651711,0.06,3,horse
person,divider,0.01494487,0.06,3,horse
person,allayer,0.026946364,0.06,3,horse
person,fleer,0.00048367825,0.06,3,horse
person,sphinx,0.13823372,0.06,3,horse
person,occultist,0.1292213,0.05,3,horse
person,dead_person,0.110644095,0.05,3,horse
person,counterterrorist,0.15493724,0.05,3,horse
person,baldy,0.13883892,0.05,3,horse
person,jumper,0.09059677,0.05,3,horse
person,turner,0.09385424,0.05,3,horse
person,Slav,0.2597621,0.05,3,horse
person,engineer,0.09043485,0.05,3,horse
person,disentangler,0.11554355,0.05,3,horse
person,mailer,0.07781183,0.04,3,horse
person,Jew,0.18380703,0.04,3,horse
person,protester,0.14202604,0.04,4,horse
person,shitter,0.12096307,0.04,4,horse
person,gay,0.16081506,0.04,3,horse
person,effector,0.087499514,0.04,4,horse
person,discriminator,0.074783616,0.04,4,horse
person,dead_soul,0.23214169,0.04,4,horse
person,fastener,0.06830683,0.04,4,horse
person,man_jack,0.16180794,0.03,4,horse
person,Goat,0.15030336,0.03,4,horse
person,scrag,0.121667266,0.03,4,horse
person,effecter,0.035393193,0.03,4,horse
person,freewheeler,0.16026448,0.03,4,horse
person,pansexual,0.062595576,0.03,4,horse
person,bomber,0.18162604,0.03,4,horse
person,lightning_rod,0.07921396,0.03,4,horse
person,comforter,0.083199814,0.03,4,horse
person,baldhead,0.17235184,0.03,4,horse
person,slipper,0.04035521,0.03,4,horse
person,arrogator,0.029046949,0.03,4,horse
person,intellect,0.2163628,0.02,5,horse
person,Virgin,0.1518654,0.02,5,horse
person,doormat,0.06640863,0.02,5,horse
person,Victorian,0.07384231,0.02,6,horse
person,bad_guy,0.18981713,0.02,5,horse
person,opener,0.06605234,0.02,5,horse
person,squinter,0.12009929,0.02,5,horse
person,ejector,0.08893111,0.02,5,horse
person,spoiler,0.12167864,0.02,5,horse
person,sleepyhead,0.09830032,0.02,5,horse
person,dribbler,0.081115924,0.02,5,horse
person,repeater,0.10458896,0.02,5,horse
person,slider,0.056909613,0.02,6,horse
person,homunculus,0.17263067,0.01,10,horse
person,counter,0.054615293,0.01,8,horse
person,Scorpio,0.11761299,0.01,10,horse
person,bluecoat,0.08350066,0.01,7,horse
person,Fish,0.11950064,0.01,9,horse
person,kink,0.13858722,0.01,7,horse
person,anatomy,0.2432805,0.01,8,horse
person,Cancer,0.31368375,0.01,7,horse
person,beard,0.21735254,0.01,7,horse
person,controller,0.15445326,0.01,7,horse
person,romper,0.07710822,0.01,7,horse
person,intellectual,0.15210699,0.01,7,horse
person,dresser,0.113335826,0.01,7,horse
person,knocker,0.17517936,0.01,7,horse
person,tiger,0.14162591,0.01,8,horse
person,cashier,0.16475104,0.01,8,horse
person,waiter,0.15779412,0.01,7,horse
person,Amerindian,0.07425719,0.0,17,horse
person,mouse,0.09029863,0.0,20,horse
person,rectifier,0.028799256,0.0,19,horse
person,stifler,0.1591729,0.0,20,horse
person,ostrich,0.1510559,0.0,19,horse
person,experimenter,0.034390625,0.0,19,horse
person,weasel,0.15103817,0.0,20,horse
person,quarter,0.050023343,0.0,20,horse
person,Ram,0.1315905,0.0,14,horse
